0393975800:0671873199,0 1:0.0 2:4.25
0802808646:0671873199,0 1:0.0 2:4.0
006446721X:0448416719,0 1:0.0 2:4.25
0448416719:0789252082,0 1:0.0 2:2.25
0634006401:1841483125,0 1:0.0 2:5.0
1580083927:1841483125,0 1:0.0 2:5.0
0736412794:B00005QHVT,0 1:0.0 2:3.0
B000056H24:0736412794,0 1:0.0 2:2.5
6305701512:0736412794,0 1:0.0 2:2.25
0736412794:B00000K4EN,0 1:0.0 2:2.5
0486263436:B000050BAR,0 1:0.0 2:4.0
0486263436:0812215451,0 1:0.0 2:3.75
0674695879:0486263436,0 1:0.25 2:1.75
0811828174:0486263436,0 1:0.0 2:4.25
0194371468:B000005U3O,0 1:0.0 2:4.0
0194371468:6303426441,0 1:0.0 2:4.0
0130216704:0194371468,0 1:0.0 2:4.0
0194371468:1559349719,0 1:0.0 2:3.75
0226307840:B00005R0EI,0 1:0.0 2:4.0
0226307840:B000001FYJ,0 1:0.142857142857 2:3.5
0226307840:0785108556,0 1:0.0 2:4.25
0226307840:6303383378,0 1:0.0 2:4.25
0812216423:0972122907,0 1:0.0 2:1.5
0804109990:0812216423,0 1:0.0 2:2.5
6305466882:0572023804,0 1:0.0 2:2.25
6305466882:B00005AKGW,0 1:0.0 2:4.25
6305466882:0631214771,0 1:0.0 2:2.25
0887436323:6305466882,0 1:0.0 2:2.25
0156027038:0822213265,0 1:0.0 2:0.0
0822213265:0395051568,0 1:0.0 2:2.5
0822213265:B000054P0R,0 1:0.0 2:2.25
0811818160:013465501X,0 1:0.0 2:2.0
0811818160:0683307347,0 1:0.0 2:4.5
0486263096:0811818160,0 1:0.0 2:4.5
1564782131:0874622190,0 1:0.0 2:1.75
0571177433:1564782131,0 1:0.0 2:4.25
1564782131:B00000AE62,0 1:0.0 2:4.25
1564782131:B00000JPAD,0 1:0.0 2:4.0
0198269889:1577171594,0 1:0.0 2:0.0
0916562506:1577171594,0 1:0.0 2:2.5
0964399326:1577171594,0 1:0.0 2:0.0
1590130146:1566492785,0 1:0.0666666666667 2:3.75
B00000G60B:0937539414,0 1:0.0 2:4.25
0937539414:B00005IBKF,0 1:0.0 2:4.5
0937539414:B000000ORU,0 1:0.0 2:4.5
0937539414:0439251834,0 1:0.0 2:2.0
0314211578:0688082963,0 1:0.0 2:0.0
0688082963:0762710616,0 1:0.0 2:2.0
037541326X:0688082963,0 1:0.0 2:1.75
1558851607:0688082963,0 1:0.0 2:0.0
096447770X:B0000033WN,0 1:0.0 2:2.25
B0000033WN:0205278892,0 1:0.0 2:2.25
B0000033WN:B000005S3O,0 1:0.0 2:4.5
B0000033WN:0141186615,0 1:0.0 2:4.5
0921165609:B000000KZW,0 1:0.0 2:2.75
0867202483:0921165609,0 1:0.0909090909091 2:4.0
0921165609:0439252962,0 1:0.0 2:4.25
0824819160:6302507251,0 1:0.0 2:4.25
1557986320:6302507251,0 1:0.0 2:4.25
B000059T4T:6302507251,0 1:0.0 2:4.25
0890960534:B0000045ZA,0 1:0.0 2:2.5
B0000045ZA:0451458869,0 1:0.0 2:4.5
0786013125:9625930698,0 1:0.0 2:2.0
9625930698:0786818425,0 1:0.0 2:2.0
087875539X:9625930698,0 1:0.0 2:2.0
1559636890:0764582887,0 1:0.0 2:4.0
0816510571:1559636890,0 1:0.0 2:4.75
1559636890:0750648333,0 1:0.0 2:2.5
1559636890:0750702583,0 1:0.0 2:2.5
1890160091:4770018738,0 1:0.0625 2:2.25
0789478846:4770018738,0 1:0.0 2:2.25
0028640101:4770018738,0 1:0.0 2:4.75
1557502439:4770018738,0 1:0.0 2:4.75
089434241X:0060247983,0 1:0.0 2:1.5
0809242281:0060247983,0 1:0.0 2:1.5
0060247983:0814318851,0 1:0.0 2:4.0
0671319450:0060247983,0 1:0.0 2:2.5
B00005ASLV:0671228099,0 1:0.0 2:4.0
B00005ASLV:1580624758,0 1:0.0 2:4.75
1574882791:B00005ASLV,0 1:0.0 2:4.5
B00005ASLV:B0000564R6,0 1:0.0 2:2.25
1570751471:1561840025,0 1:0.0 2:2.25
1561840025:1555172822,0 1:0.0 2:3.75
1561840025:044305312X,0 1:0.0 2:2.25
1890534013:1561840025,0 1:0.0 2:4.75
1890948055:B00006JI9Y,0 1:0.0 2:4.75
0198604815:1890948055,0 1:0.0 2:5.0
0582418658:1890948055,0 1:0.0 2:2.5
0609807633:1890948055,0 1:0.0 2:4.0
0226093034:0890066701,0 1:0.0 2:2.5
B00007CVT0:0226093034,0 1:0.0 2:3.75
1902813227:B0000033WF,0 1:0.0 2:3.0
B0000033WF:B00000292S,0 1:0.0 2:5.0
B0000033WF:0130914002,0 1:0.0 2:5.0
B0000033WF:0521435730,0 1:0.0 2:2.5
B00005ASLC:B000002G11,0 1:0.0 2:4.5
B000021YH7:B000002V09,0 1:0.0 2:4.25
0811834891:B000002V09,0 1:0.125 2:2.25
1569750602:0132572478,0 1:0.0 2:1.5
1569750602:0451410378,0 1:0.0 2:2.5
0192624598:B000088NTC,0 1:0.0 2:2.0
B000001DXU:B000088NTC,0 1:0.0 2:4.5
1557507147:B000088NTC,0 1:0.0 2:4.5
0819823066:1889138118,0 1:0.0 2:1.5
1573420220:8425333490,0 1:0.0 2:2.0
0252065158:0139211640,0 1:0.0 2:4.0
038075892X:0252065158,0 1:0.0 2:4.0
0792371542:B000001AKT,0 1:0.0 2:1.75
6302666767:B000001AKT,0 1:0.0 2:3.5
0806999969:0380789957,0 1:0.0 2:3.0
0971368406:B00002JX32,0 1:0.0 2:4.25
0811818586:B00002JX32,0 1:0.0 2:4.25
0679463267:0387948465,0 1:0.0 2:4.25
0679463267:1930879334,0 1:0.0 2:4.25
1574321218:0679463267,0 1:0.0 2:3.5
0060984287:0028636724,0 1:0.0 2:4.0
B000002WX0:0060984287,0 1:0.0 2:5.0
0060984287:1564586251,0 1:0.0 2:5.0
093831758X:0374254206,0 1:0.0 2:3.25
0881885894:1579990851,0 1:0.0 2:2.25
0881885894:0898712297,0 1:0.0 2:2.25
0881885894:B000006QY7,0 1:0.0 2:2.25
0881885894:0823016528,0 1:0.0 2:2.25
0671704184:083850230X,0 1:0.0 2:2.25
6302869420:0671704184,0 1:0.0 2:4.5
6304342357:0671704184,0 1:0.0 2:4.0
0440237165:0671704184,0 1:0.0 2:4.75
B0000663XP:0873414497,0 1:0.0 2:2.5
0452283043:0873414497,0 1:0.0 2:4.75
0425184250:0873414497,0 1:0.0 2:4.75
0671774689:6305582734,0 1:0.0 2:4.75
0671774689:0262122332,0 1:0.0 2:4.5
0671774689:0883686554,0 1:0.0 2:4.75
1567999905:0671774689,0 1:0.0 2:4.75
0830815139:0226317226,0 1:0.0 2:2.0
0830815139:0553264583,0 1:0.0 2:4.5
0830815139:0782127770,0 1:0.0 2:2.0
0830815139:0130601500,0 1:0.0 2:2.0
0914955713:0439260817,0 1:0.0 2:2.5
0439260817:B0000026MA,0 1:0.0 2:1.5
B00000G7GU:0439260817,0 1:0.0 2:2.5
0613146328:0805052151,0 1:0.0 2:4.75
0613146328:0192837885,0 1:0.0 2:2.5
0613146328:0789410753,0 1:0.0 2:4.5
B00007J4T2:0698118855,0 1:0.0 2:4.5
1890621099:0698118855,0 1:0.0 2:4.5
1931768463:0698118855,0 1:0.0 2:3.75
B000002J2U:0698118855,0 1:0.0 2:4.25
0521631858:0201629836,0 1:0.0 2:4.75
0767850661:0201629836,0 1:0.0 2:3.5
0201629836:B00005CC3Q,0 1:0.0 2:4.75
0201629836:0590059904,0 1:0.0 2:4.25
0743205421:0439210461,0 1:0.0 2:4.0
0439210461:0873895231,0 1:0.0 2:1.75
0439210461:0789448890,0 1:0.0 2:3.5
1560443014:0486649407,0 1:0.0 2:4.5
0486649407:0767906837,0 1:0.0 2:4.75
0714833681:0486649407,0 1:0.0 2:5.0
0935526021:0486649407,0 1:0.0 2:4.5
0563534443:0849962951,0 1:0.0 2:2.25
0880115076:0563534443,0 1:0.0 2:2.0
B000031WJG:B000009D33,0 1:0.0 2:5.0
B000031WJG:0830907866,0 1:0.0 2:2.5
B00003W0Z1:B000003BNB,0 1:0.0 2:4.5
1585730866:B00003W0Z1,0 1:0.0 2:2.25
0521807263:B00003W0Z1,0 1:0.0 2:2.25
0966196309:B000031WJC,0 1:0.0 2:2.5
0689825862:B000031WJC,0 1:0.0 2:4.5
B000031WJC:0412161605,0 1:0.0 2:4.5
1562927760:B000031WJB,0 1:0.0 2:4.5
0783503040:B000031WJB,0 1:0.0 2:4.5
0964568535:B000031WJB,0 1:0.0 2:4.5
0486295265:B00000IAKQ,0 1:0.0 2:2.5
0486295265:1570628297,0 1:0.0 2:4.25
0425169391:B000000PI6,0 1:0.0555555555556 2:2.0
0785974849:0425169391,0 1:0.0 2:2.0
0425169391:B00004SWMA,0 1:0.0 2:2.0
0425169391:B00005T7J3,0 1:0.0 2:4.0
0764553461:0802139620,0 1:0.0 2:4.25
0961198648:0764553461,0 1:0.0 2:2.25
0764553461:0743435311,0 1:0.0 2:4.5
0915760037:0764553461,0 1:0.0 2:4.75
0671765922:B000031WJ8,0 1:0.0 2:4.0
B000002M60:B000031WJ8,0 1:0.0 2:4.0
0898981565:B000031WJ8,0 1:0.0 2:3.75
B00005N5RW:B000031WJ8,0 1:0.0 2:4.0
0789714841:0021476128,0 1:0.0 2:2.5
063400638X:0021476128,0 1:0.1 2:2.25
1585360414:0226278840,0 1:0.0 2:1.75
1401038239:1585360414,0 1:0.0 2:4.25
B0000006FB:1583910700,0 1:0.0 2:4.0
1583910700:0823957322,0 1:0.0 2:1.5
0836251989:1583910700,0 1:0.0 2:1.5
0765344955:1583910700,0 1:0.0 2:3.75
0735612668:0292775148,0 1:0.0 2:4.25
B00004T342:0292775148,0 1:0.0833333333333 2:4.75
020516482X:0292775148,0 1:0.0 2:2.25
0688146287:0292775148,0 1:0.0625 2:2.25
B0000033WW:0922705372,0 1:0.0 2:5.0
B0000033WW:B00005B0GD,0 1:0.0 2:4.25
B0000033WW:0070212333,0 1:0.0 2:4.5
B0000033WW:0907791328,0 1:0.0 2:5.0
0451187717:1555913857,0 1:0.0 2:4.0
1555913857:0072493518,0 1:0.0588235294118 2:2.0
B0000002RC:1555913857,0 1:0.0 2:3.75
0684827689:1555913857,0 1:0.125 2:4.25
0553564927:0471720259,0 1:0.0 2:4.5
0553564927:6301596099,0 1:0.0 2:4.25
0735506213:0553564927,0 1:0.0 2:4.75
0553564927:0822320428,0 1:0.0 2:2.25
6305537518:0890513406,0 1:0.0 2:3.25
0890513406:1859608256,0 1:0.0 2:3.0
0408013672:0890513406,0 1:0.166666666667 2:1.5
B00004T342:0486242064,0 1:0.0 2:5.0
0486242064:0786811269,0 1:0.0909090909091 2:4.5
0486242064:B000002PGR,0 1:0.0454545454545 2:4.5
0486242064:1565043235,0 1:0.0 2:4.5
B00000IC71:B0000033WT,0 1:0.0 2:4.0
0323014984:B0000033WT,0 1:0.0 2:4.25
1556129513:B0000033WT,0 1:0.0 2:2.25
1862330344:0451458516,0 1:0.0 2:4.0
0749419601:0451458516,0 1:0.0 2:4.0
0966934709:0451458516,0 1:0.0 2:2.0
630418753X:0451458516,0 1:0.0 2:4.0
0521456479:0691004536,0 1:0.0 2:4.5
0865972192:0521456479,0 1:0.0 2:4.25
0743211936:0940795035,0 1:0.0 2:4.75
0940795035:0805063358,0 1:0.0 2:4.25
0940795035:0898797586,0 1:0.0 2:4.5
0312262531:0140566678,0 1:0.0 2:4.75
0140566678:0060677015,0 1:0.0 2:4.5
0395442680:0140566678,0 1:0.0714285714286 2:4.5
0803894287:0140566678,0 1:0.0 2:4.5
0590762540:0809228467,0 1:0.0 2:4.75
0590762540:0941355330,0 1:0.0 2:2.25
1581343477:0590762540,0 1:0.0 2:4.5
6304469519:0195131517,0 1:0.0 2:1.5
0316545562:6304469519,0 1:0.0 2:3.25
6305131139:6304469519,0 1:0.0 2:3.5
B000005ZEF:0792107128,0 1:0.0 2:4.75
0792107128:0571210473,0 1:0.0 2:4.75
0792107128:0316121053,0 1:0.0 2:4.75
0471376418:B000065ARL,0 1:0.0 2:3.75
0007118481:9076048053,0 1:0.0 2:2.5
B00005ALHW:0723431981,0 1:0.0 2:2.25
B0000028V2:B00000JCC9,0 1:0.0 2:4.75
B0000517EP:B00000JCC9,0 1:0.0 2:2.25
1565636414:B00000JCC9,0 1:0.0 2:4.75
1571762469:B000067OYY,0 1:0.0 2:4.25
1571762469:B000068Q2Z,0 1:0.0 2:4.5
1561583782:0822210665,0 1:0.0 2:4.25
6300157563:1561583782,0 1:0.0 2:4.0
0425179435:1561583782,0 1:0.0 2:4.0
0789441845:B00000JCC3,0 1:0.0 2:4.75
6302148669:B00000JCC3,0 1:0.0 2:4.5
0674879260:0871136236,0 1:0.125 2:5.0
0871136236:0761314962,0 1:0.0 2:5.0
0871136236:0865734364,0 1:0.0 2:2.5
0745610196:0440975700,0 1:0.0 2:2.25
0745610196:188301042X,0 1:0.0 2:2.5
0070064148:0130664626,0 1:0.0 2:0.0
0517705931:0822437708,0 1:0.0 2:3.25
1562059165:0517705931,0 1:0.0 2:4.75
1891327178:0412718006,0 1:0.0 2:4.5
1891327178:1891702297,0 1:0.0 2:2.5
0814719503:1891327178,0 1:0.0 2:2.5
1891327178:B000062XHR,0 1:0.0 2:4.75
1573458562:0871404001,0 1:0.0 2:2.5
0393316998:1573458562,0 1:0.0 2:4.0
1573458562:1555811760,0 1:0.0 2:2.5
1582381658:1573458562,0 1:0.0 2:4.75
B000055X3F:0812932846,0 1:0.0 2:4.0
0873415639:0812932846,0 1:0.0 2:4.5
1588274543:0812932846,0 1:0.0 2:2.0
0972279008:0812932846,0 1:0.0 2:3.5
1880000342:048641695X,0 1:0.0 2:2.5
1880000342:B00005BC90,0 1:0.0 2:4.5
1555812171:1563298546,0 1:0.0 2:5.0
1555812171:B00004NHCD,0 1:0.0 2:2.5
9211005809:6305558205,0 1:0.0 2:2.25
B00004SH5C:6305558205,0 1:0.0 2:4.5
6305558205:0195109473,0 1:0.0 2:4.75
6305558205:0962367435,0 1:0.0 2:2.25
0520216520:0192838857,0 1:0.0 2:5.0
B00000DDD9:0192838857,0 1:0.0 2:4.75
067989070X:0192838857,0 1:0.0588235294118 2:5.0
0275962253:0195060857,0 1:0.0 2:2.25
1551666189:0275962253,0 1:0.0 2:4.5
0275962253:0674006682,0 1:0.0 2:4.75
1892746468:0275962253,0 1:0.0714285714286 2:2.25
1861006969:0140156011,0 1:0.0 2:4.5
0873895215:1861006969,0 1:0.0 2:4.25
1573831433:1861006969,0 1:0.0 2:2.0
1861006969:0683301349,0 1:0.0 2:4.5
B000050IMC:0252068408,0 1:0.0 2:2.5
0130497576:0374513732,0 1:0.0 2:2.0
0130497576:1892890062,0 1:0.0 2:4.25
1563249588:051788366X,0 1:0.0 2:4.0
051788366X:0521531063,0 1:0.0 2:4.5
051788366X:0156005565,0 1:0.0 2:3.75
B00004TQTY:068980623X,0 1:0.0 2:4.75
0786704373:068980623X,0 1:0.0 2:4.5
0806971436:068980623X,0 1:0.0 2:4.0
0805060405:0194421600,0 1:0.0 2:4.0
0805060405:0520070933,0 1:0.0 2:4.25
0821220527:0613083229,0 1:0.0 2:4.75
0613083229:1573920517,0 1:0.0 2:5.0
0790751305:0613083229,0 1:0.0 2:4.75
055329895X:0957733526,0 1:0.0 2:1.5
0750627689:055329895X,0 1:0.0 2:3.75
0307102092:055329895X,0 1:0.0 2:4.0
055329895X:0061051365,0 1:0.0 2:3.75
0826213553:6302374057,0 1:0.0 2:4.0
0745312594:0312194668,0 1:0.0 2:2.25
0060199105:0312194668,0 1:0.0 2:4.0
B00004NHBF:0312194668,0 1:0.0 2:4.5
0963930796:0312194668,0 1:0.0 2:4.5
B00005U8QM:0785271007,0 1:0.0 2:3.0
1572319720:0785271007,0 1:0.0 2:3.75
0785271007:0521809207,0 1:0.0 2:4.0
0671743848:0884271749,0 1:0.166666666667 2:4.0
0671743848:1555834671,0 1:0.0 2:3.25
0743444671:0671743848,0 1:0.111111111111 2:3.5
B00000JCCX:0945456484,0 1:0.0 2:4.25
B00000JCCX:6304286481,0 1:0.0 2:4.0
B00000JCCX:B00005TQ6S,0 1:0.0 2:2.5
B00000IJHR:0375701842,0 1:0.0 2:5.0
0071362371:1403306087,0 1:0.0 2:4.5
0312878257:1403306087,0 1:0.0 2:4.0
0521586054:B00000I8GX,0 1:0.0 2:3.75
0521586054:0486298485,0 1:0.0 2:3.0
0521586054:0743509471,0 1:0.0 2:3.75
0521586054:0310201462,0 1:0.0 2:3.5
0765301016:1893115623,0 1:0.0 2:1.75
B000000AFX:1893115623,0 1:0.0 2:1.75
1570715076:1893115623,0 1:0.1 2:4.25
B00005RYO3:0790729350,0 1:0.0 2:2.25
0679822410:0080439381,0 1:0.0 2:2.0
0679822410:1559501049,0 1:0.0 2:4.25
B000003HTT:0679822410,0 1:0.0 2:4.5
0842313079:B000007S9J,0 1:0.0 2:4.5
0062050907:0842313079,0 1:0.0 2:4.5
3540653651:0842313079,0 1:0.0714285714286 2:2.5
B00009KDL9:0842313079,0 1:0.0 2:4.75
0813523893:B00006JCG5,0 1:0.0 2:5.0
093087868X:0813523893,0 1:0.0 2:2.5
1567999557:0813523893,0 1:0.0 2:2.5
B00005CC73:B000006Z63,0 1:0.0 2:4.0
B000006Z63:B00000HYXB,0 1:0.0 2:4.5
B00004U1FS:B000006Z63,0 1:0.0 2:4.25
0805067183:B00008MPBA,0 1:0.0 2:4.75
0060198788:0805067183,0 1:0.0 2:4.5
0805067183:043949687X,0 1:0.0 2:4.75
2266061283:0793818710,0 1:0.0 2:3.5
0793534887:0793818710,0 1:0.0 2:4.0
0793818710:B00003IE1Z,0 1:0.0 2:3.5
188702817X:0393315681,0 1:0.0 2:2.5
B00004TF7R:0393315681,0 1:0.0 2:5.0
0881068225:0062701428,0 1:0.0 2:1.75
0881068225:0590413805,0 1:0.0 2:2.25
B000002NZR:0226672905,0 1:0.0 2:4.5
B000002NZR:0785266461,0 1:0.0 2:4.5
B000002NZR:0060097396,0 1:0.0 2:4.5
B000002NZR:0689847688,0 1:0.0 2:4.75
0811835375:B00000JWI1,0 1:0.0 2:2.5
1885767870:0837366798,0 1:0.0 2:2.0
1885767870:B000084326,0 1:0.0 2:4.25
080696829X:0201441969,0 1:0.0769230769231 2:3.75
080696829X:B00006358E,0 1:0.0 2:4.5
1584500867:0872200388,0 1:0.0 2:1.5
B000001FD5:0743423895,0 1:0.0 2:3.5
B00000DORM:0505524597,0 1:0.0 2:3.75
B00000DORM:0679443738,0 1:0.0 2:4.0
B00000DORM:0884158985,0 1:0.0 2:4.5
0756703964:B0000006O3,0 1:0.0 2:1.75
0930031938:B0000006O3,0 1:0.0 2:4.25
B0000006O3:B000001YCG,0 1:0.0 2:4.0
0743444264:B0000006O3,0 1:0.0 2:3.5
B00000011O:B0000006O2,0 1:0.0 2:4.25
0786006498:B0000006O2,0 1:0.0 2:4.25
065801613X:B0000006O2,0 1:0.0 2:2.0
B000063J8Q:B0000006O2,0 1:0.0 2:4.5
156792008X:1841483915,0 1:0.0 2:5.0
1841483915:1878718630,0 1:0.0 2:2.5
0870744437:096334840X,0 1:0.0 2:4.5
096334840X:B0000009ZP,0 1:0.0 2:4.0
030680915X:B00000K3WY,0 1:0.0 2:4.0
B000007QKE:030680915X,0 1:0.0 2:4.0
B000000WJX:030680915X,0 1:0.0 2:4.0
B00000JYTF:B000002NZU,0 1:0.0 2:4.75
0553713809:B000002NZU,0 1:0.0 2:4.0
B00008OLIJ:B000002NZU,0 1:0.0 2:4.5
0966097009:B000002NZU,0 1:0.0 2:4.5
0060929170:0963215604,0 1:0.0 2:2.25
0963215604:0867162759,0 1:0.0 2:0.0
0963215604:0375503250,0 1:0.0 2:2.25
3438051141:B0000027SV,0 1:0.0 2:4.25
0672322749:3438051141,0 1:0.0 2:4.25
3438051141:B00000IXJV,0 1:0.0 2:4.5
3438051141:0801495709,0 1:0.0 2:2.0
0613081226:B0000006OM,0 1:0.0 2:3.75
B000069Z0Z:0811823563,0 1:0.0 2:3.75
B0000025AD:0811823563,0 1:0.0 2:4.0
B0000006OU:0139210652,0 1:0.0 2:4.0
0352334991:B0000006OU,0 1:0.0 2:4.25
B0000006OT:0300054297,0 1:0.0 2:2.5
B0000006OT:0130156752,0 1:0.0 2:0.0
B0000006OT:B000060O2C,0 1:0.0 2:2.0
1852278218:0821345729,0 1:0.0 2:0.0
B00000JSAJ:B0000006OX,0 1:0.0 2:4.5
1566080754:B0000006OX,0 1:0.0 2:4.5
0971153108:0966583299,0 1:0.1 2:2.25
0966583299:9810243200,0 1:0.0 2:2.25
0966583299:1584710667,0 1:0.0 2:2.25
0023313501:0646360027,0 1:0.0 2:2.5
0896038459:0023313501,0 1:0.0833333333333 2:2.5
0060217944:6304291752,0 1:0.0 2:4.5
6304291752:080699956X,0 1:0.0 2:2.25
6304288875:6300263673,0 1:0.0 2:4.75
6304288875:B00000G0YQ,0 1:0.0 2:4.0
0195145283:0060972289,0 1:0.0 2:4.5
0060972289:B0000544DR,0 1:0.0 2:5.0
0694008443:0060972289,0 1:0.0 2:5.0
1840461365:B000067DH5,0 1:0.0 2:1.75
0938317024:1579590675,0 1:0.0 2:2.25
1878707477:1558506004,0 1:0.0 2:3.25
1558506004:1883220033,0 1:0.0 2:4.0
B000001DTY:1558506004,0 1:0.0 2:3.5
1592480438:190434707X,0 1:0.0 2:2.75
B0000648YV:0800627008,0 1:0.0 2:4.0
0887070388:0380725282,0 1:0.0 2:4.75
0887070388:B000059PQ4,0 1:0.0 2:5.0
0887070388:1881524191,0 1:0.0 2:3.75
0964586711:B00004T491,0 1:0.0 2:4.5
0273638289:0964586711,0 1:0.0 2:2.5
1573455849:0137898924,0 1:0.0 2:2.5
1573455849:B000027UO7,0 1:0.0 2:2.5
0761526277:1573455849,0 1:0.0 2:4.75
0373250142:B00008972D,0 1:0.0 2:3.25
0373250142:1579545033,0 1:0.0 2:1.25
0373250142:0521408997,0 1:0.0 2:1.25
0373250142:B00004XMZZ,0 1:0.0 2:3.5
0830717765:B00000ADKQ,0 1:0.0 2:4.25
0830717765:0446356875,0 1:0.0 2:4.0
1571201777:0830717765,0 1:0.0 2:4.5
B0000259S5:B0000037AE,0 1:0.0 2:4.75
B0000037AE:084423849X,0 1:0.0 2:3.25
B0000037AE:013110201X,0 1:0.0 2:3.0
B0000037AE:0876591578,0 1:0.0 2:5.0
0916179931:B0000037AG,0 1:0.0 2:4.75
B0000037AG:0870334409,0 1:0.0 2:2.25
B0000037AG:1564586464,0 1:0.0 2:4.5
0070466424:0691113661,0 1:0.0909090909091 2:3.5
8420457884:B0000037AB,0 1:0.0 2:4.5
0895030713:B0000037AB,0 1:0.0 2:2.25
0399215018:0679767088,0 1:0.0 2:4.75
0399215018:0520087801,0 1:0.0 2:2.5
0399215018:0195089588,0 1:0.0 2:5.0
B0000074FD:0399215018,0 1:0.0 2:5.0
B000002N2K:0195078535,0 1:0.0 2:4.75
B000003QHR:0195078535,0 1:0.0 2:4.75
0195078535:0825460026,0 1:0.0 2:4.25
076361629X:0195078535,0 1:0.0 2:4.25
0790733269:0834113783,0 1:0.0 2:3.5
0834113783:027595904X,0 1:0.0 2:4.0
B00000037Z:0834113783,0 1:0.0 2:2.0
0300023731:0452274303,0 1:0.142857142857 2:4.5
B000002B8H:0300023731,0 1:0.0 2:5.0
B000069HHA:0300023731,0 1:0.0 2:5.0
1878574892:0874850908,0 1:0.0 2:4.75
0937938637:0874850908,0 1:0.0 2:2.25
0818675217:0874850908,0 1:0.0 2:2.25
B00005Y30B:0874850908,0 1:0.0 2:4.75
0938716611:0060515724,0 1:0.0769230769231 2:4.75
0060515724:B00004SPL8,0 1:0.0 2:4.5
0060515724:B000000DBK,0 1:0.0 2:3.5
0789402017:1560324597,0 1:0.0 2:2.25
0789402017:0345432959,0 1:0.0 2:4.75
0789402017:0199637741,0 1:0.0 2:2.25
0789402017:0195284844,0 1:0.0 2:4.25
0790740664:0870529323,0 1:0.0 2:2.0
0632044918:0870529323,0 1:0.0 2:1.5
B00008NRI9:0870529323,0 1:0.0 2:2.25
0761114645:0870529323,0 1:0.0 2:3.0
0465007074:0761922024,0 1:0.0 2:2.5
B00008RWC0:0761922024,0 1:0.0 2:2.25
0071406395:0130354732,0 1:0.0 2:2.0
0130354732:B00006GO6O,0 1:0.0 2:4.5
0130354732:0192854100,0 1:0.0 2:4.25
0688155979:0966512545,0 1:0.0 2:2.5
0688155979:0874804752,0 1:0.0 2:5.0
0688155979:0195642740,0 1:0.0 2:5.0
0688155979:0865056196,0 1:0.0 2:2.5
0028642309:B000000NMZ,0 1:0.0 2:4.0
0521423694:B000000NMZ,0 1:0.0 2:4.75
037541293X:B000000NMZ,0 1:0.0 2:4.0
B00004WKFR:B000000NMZ,0 1:0.0 2:4.75
0425181545:0864427190,0 1:0.0 2:2.5
0425181545:0064405869,0 1:0.0 2:2.25
0425181545:B000007631,0 1:0.0 2:0.0
0596000480:0141303964,0 1:0.0 2:4.75
0201555409:0141303964,0 1:0.0 2:4.5
B0000026I1:0141303964,0 1:0.0 2:4.75
0141303964:0531112500,0 1:0.0 2:2.5
1561452181:1570426422,0 1:0.0 2:2.25
1570391076:B000064981,0 1:0.0 2:2.0
1570391076:0959043985,0 1:0.0 2:2.5
1586680552:0875884628,0 1:0.0 2:2.5
0743233425:0875884628,0 1:0.0 2:4.5
0811833453:0875884628,0 1:0.0 2:4.75
1560251913:0060095725,0 1:0.0 2:4.5
0676902138:1560251913,0 1:0.0 2:2.5
6301062914:0743500563,0 1:0.0 2:4.25
0743500563:0312087667,0 1:0.0 2:4.25
B000006Q60:0743500563,0 1:0.0 2:4.0
0877847525:1565840437,0 1:0.111111111111 2:4.5
1565840437:0878339922,0 1:0.142857142857 2:3.0
B00000I02L:1565840437,0 1:0.0 2:5.0
1885071329:1565840437,0 1:0.0 2:5.0
0882669370:1562477676,0 1:0.0 2:2.25
1576450406:1562477676,0 1:0.0 2:2.25
0786902604:1582700478,0 1:0.0 2:4.5
155661747X:1582700478,0 1:0.0 2:5.0
051788058X:0914839527,0 1:0.0 2:4.25
051788058X:0393312925,0 1:0.0 2:4.0
0759646872:0333779711,0 1:0.0 2:4.5
0736905391:0333779711,0 1:0.0 2:4.0
B0000037A9:0874171377,0 1:0.0 2:5.0
0563538309:0688152473,0 1:0.0 2:3.75
0398073872:0688152473,0 1:0.0769230769231 2:4.75
1585670685:0688152473,0 1:0.0 2:4.25
0534539483:0688152473,0 1:0.0 2:4.75
B0000037A5:B000060MU8,0 1:0.0 2:4.75
B0000037A5:B00000J8EY,0 1:0.0 2:4.75
B0000037A7:1891640097,0 1:0.0 2:0.0
B00005OMDW:0064406016,0 1:0.0 2:4.0
0471162108:0064406016,0 1:0.0 2:1.5
1566630061:0064406016,0 1:0.0 2:3.5
1551667150:0141180722,0 1:0.0769230769231 2:4.5
1880656507:0141180722,0 1:0.0 2:4.75
0801855799:0141180722,0 1:0.0 2:4.75
B000000WRE:0141180722,0 1:0.0 2:2.25
B000005IZP:0060959444,0 1:0.0 2:4.5
B000005IZP:B00004R64S,0 1:0.0 2:5.0
B000005IZP:0679867368,0 1:0.0 2:5.0
B000005IZQ:0803725426,0 1:0.0 2:4.5
B000005IZQ:0965353362,0 1:0.0 2:4.25
0801867355:B000005IZQ,0 1:0.0 2:2.0
B000005IZR:B00005MKDV,0 1:0.0 2:4.5
B000005IZR:0847690261,0 1:0.0 2:4.75
B000005IZR:1853260762,0 1:0.0 2:4.25
B000005IZS:B00000JNOV,0 1:0.0 2:4.5
B000005IZS:B0000072D0,0 1:0.0 2:4.5
0375803718:0760309841,0 1:0.0 2:4.0
0884197840:B00004TSHJ,0 1:0.0 2:2.25
